id,barcode,name,brand,generic_name,quantity,category,macro_category,food_type,kcal,protein,carbs,fat,fiber_100g,sugars_100g,saturated_fat_100g,salt_100g,sodium_100g,cholesterol_mg_100g,serving_size,serving_quantity,ingredients,allergens,labels,source,source_url,countries_tags,image_url,verified,usable_for_meal_generator,data_quality_score,nutrients,created_at,updated_at
crea_PC0005,,Castagnaccio,,,,piatti_pronti,carb_source,generic_food,234,3.4,39.3,6.8,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PC0006,,Sugo di pomodoro,,,,piatti_pronti,fat_source,generic_food,74,1.3,3.6,5.7,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PC0007,,Ragù alla bolognese,,,,piatti_pronti,fat_source,generic_food,196,12,1.9,15.4,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PC0008,,Pesto alla genovese,,,,piatti_pronti,fat_source,generic_food,250,11,1.8,21.8,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PC0009,,Risotto alla parmigiana,,,,piatti_pronti,carb_source,generic_food,181,4.1,25.4,7.5,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PC0010,,Pasta e fagioli,,,,piatti_pronti,mixed_source,generic_food,116,4.9,12.2,5.1,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PC0011,,Frittata,,,,piatti_pronti,fat_source,generic_food,185,16.1,0,13.4,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PC0012,,Spezzatino di vitellone al vino rosso,,,,piatti_pronti,mixed_source,generic_food,161,18.1,3,8.6,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PC0013,,Scaloppina di tacchino al limone,,,,piatti_pronti,mixed_source,generic_food,170,20.5,11.5,4.9,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PC0014,,Trota al forno,,,,piatti_pronti,mixed_source,generic_food,186,20.8,5.8,8.9,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PC0015,,Merluzzo in umido,,,,piatti_pronti,mixed_source,generic_food,86,9.7,1.7,4.3,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PC0016,,Pasta al sugo di pomodoro,,,,piatti_pronti,carb_source,generic_food,113,3.3,19.5,2.6,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PC0017,,Pasta al ragù alla bolognese,,,,piatti_pronti,mixed_source,generic_food,168,8.4,16,8,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PC0018,,Pasta al pesto alla genovese,,,,piatti_pronti,mixed_source,generic_food,175,6.7,21.4,7.2,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PC0019,,Riso al sugo di pomodoro,,,,piatti_pronti,carb_source,generic_food,90,1.7,16.5,2.2,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PC0020,,Riso al ragù alla bolognese,,,,piatti_pronti,mixed_source,generic_food,145,6.7,13.6,7.4,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PC0021,,Riso burro e Parmigiano reggiano,,,,piatti_pronti,carb_source,generic_food,144,3.4,22.1,5.2,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PC0022,,Gnocchi al sugo di pomodoro,,,,piatti_pronti,carb_source,generic_food,112,2.5,19.4,2.8,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PC0023,,Gnocchi al ragù alla bolognese,,,,piatti_pronti,mixed_source,generic_food,175,8.4,15.4,9,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PC0024,,Gnocchi al pesto alla genovese,,,,piatti_pronti,mixed_source,generic_food,186,6.4,21.7,8.4,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PC0025,,Ravioli al burro e salvia,,,,piatti_pronti,mixed_source,generic_food,238,6.5,24.7,12.9,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PC0026,,Ravioli al sugo di pomodoro,,,,piatti_pronti,carb_source,generic_food,135,4.8,17.6,5.1,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PC0027,,Polenta al sugo di pomodoro,,,,piatti_pronti,carb_source,generic_food,73,1,14.2,1.5,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PC0028,,Polenta al ragù alla bolognese,,,,piatti_pronti,mixed_source,generic_food,114,4.6,12.4,5.3,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PC0029,,Alici al forno,,,,piatti_pronti,mixed_source,generic_food,172,18.2,7.1,8,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PC0030,,Spigola al cartoccio,,,,piatti_pronti,protein_source,generic_food,126,16.2,0.9,6.4,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PC0031,,Sogliola al vino bianco,,,,piatti_pronti,mixed_source,generic_food,188,19,5.6,10.1,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PC0032,,Frittata prosciutto e formaggio,,,,piatti_pronti,fat_source,generic_food,205,16.2,0.3,15.4,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PC0033,,Pasta cacio e pepe,,,,piatti_pronti,carb_source,generic_food,167,6.9,27.4,3.8,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PC0034,,Pasta burro e parmigiano,,,,piatti_pronti,carb_source,generic_food,184,6,27.3,6.1,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PC0035,,"Pasta aglio, olio e peperoncino",,,,piatti_pronti,carb_source,generic_food,190,4.2,26.5,7.9,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PC0036,,Alici marinate,,,,piatti_pronti,mixed_source,generic_food,120,14.2,1.4,6.4,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PC0037,,Pasta alla carbonara,,,,piatti_pronti,mixed_source,generic_food,245,10.8,28.4,10.3,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PC0038,,Pasta alle vongole,,,,piatti_pronti,carb_source,generic_food,157,6.7,28.3,2.4,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PC0039,,Pasta alla amatriciana,,,,piatti_pronti,mixed_source,generic_food,241,7.5,28.7,11,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PC0040,,Carciofi alla romana,,,,piatti_pronti,fat_source,generic_food,85,2.2,1.8,5.9,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PC0041,,Pomodori al riso,,,,piatti_pronti,carb_source,generic_food,93,2,14.5,2.8,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PC0042,,Parmigiana di melanzane,,,,piatti_pronti,fat_source,generic_food,242,7,4,21,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PC0043,,Gateau,,,,piatti_pronti,mixed_source,generic_food,156,9.1,11.6,7.7,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PC0044,,Besciamella,,,,piatti_pronti,fat_source,generic_food,139,3.9,9.5,9.5,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PC0045,,Pan di Spagna,,,,piatti_pronti,carb_source,generic_food,275,10.1,49.7,5.1,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PC0046,,Pastiera,,,,piatti_pronti,carb_source,generic_food,295,7.2,43.6,11,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PC0047,,Torta di mele,,,,piatti_pronti,carb_source,generic_food,300,5,46.3,11.5,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PC0048,,Lasagna,,,,piatti_pronti,mixed_source,generic_food,196,11.7,13.4,10.8,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PC0049,,"Maionese, artigianale",,,,piatti_pronti,fat_source,generic_food,660,3.2,0.1,71.9,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PC0050,,Pasta integrale al sugo di pomodoro,,,,piatti_pronti,carb_source,generic_food,132,4.6,21.3,3.2,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PC0051,,Zucchine grigliate,,,,piatti_pronti,mixed_source,generic_food,75,4.3,5.5,3.8,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PE0001,,Riso Cantonese,,,,altro,carb_source,generic_food,207,5.5,29.8,7.8,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PE0002,,Nachos,,,,altro,mixed_source,generic_food,512,6.5,63.8,26.1,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PE0003,,Kebab solo carne,,,,altro,fat_source,generic_food,269,29.7,0,16.7,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PE0004,,Falafel,,,,altro,mixed_source,generic_food,198,7.1,19.8,9.5,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PE0005,,Sarmale,,,,altro,mixed_source,generic_food,103,5.7,7.9,5.2,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PE0006,,Involtini Primavera,,,,altro,fat_source,generic_food,238,3.5,21.6,15.4,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PE0007,,Nuvole di gamberi,,,,altro,fat_source,generic_food,559,0.8,57,38,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PE0008,,Ravioli al vapore,,,,altro,fat_source,generic_food,270,7.2,21.4,17.5,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PE0009,,Spaghetti fritti,,,,altro,fat_source,generic_food,165,4.6,13.6,10.4,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PE0010,,Pollo all'ananas,,,,altro,mixed_source,generic_food,126,11.5,5.5,6.6,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PE0011,,Pollo alle mandorle,,,,altro,fat_source,generic_food,182,16.5,2.4,11.9,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PE0012,,Maiale in agrodolce,,,,altro,fat_source,generic_food,233,8.7,17.7,14.6,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PE0013,,Gamberetti con funghi e bambù,,,,altro,fat_source,generic_food,110,8.6,1.9,7.3,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PE0014,,Frutta mista caramellata,,,,altro,carb_source,generic_food,217,1.9,36,8,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PE0015,,Gelato misto fritto,,,,altro,carb_source,generic_food,252,4.2,34.7,11.7,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PE0016,,Hummus,,,,altro,fat_source,generic_food,168,6.2,9.4,11,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PE0017,,Tabulè,,,,altro,carb_source,generic_food,95,3,14,2.4,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
